id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
10246,0,21,鹿児島県,2,0,0,0,0,0.0,0.2,20.3,198.53528510822343
10247,1,18,島根県,2,0,0,0,0,-0.0,0.4,10.8,208.88166588245997
10248,3,37,山梨県,2,1,2,2,15,11.0,2.2,13.5,702.6008058953084
10249,2,61,秋田県,1,0,0,0,43,-0.0,0.8,19.0,417.23027592057406
10250,2,47,宮城県,2,0,0,2,25,0.0,1.1,4.1,590.1412802271103
10251,0,26,山梨県,1,1,3,1,6,0.0,1.4,10.0,249.45276513148067
10252,1,31,福岡県,2,1,1,0,13,5.0,1.6,10.9,317.81251373284977
10253,4,53,広島県,2,1,2,2,31,8.0,2.2,29.0,795.4054839788756
10254,0,26,山形県,2,1,2,1,6,0.0,1.3,1.4,205.22932232352866
10255,4,51,福井県,2,0,0,2,29,8.0,1.2,8.6,862.4443702305778
10256,0,21,岡山県,2,0,0,0,0,0.0,0.1,5.9,166.1176381195606
10257,0,23,新潟県,1,1,3,2,0,0.0,1.1,14.2,261.76669585451697
10258,0,26,長崎県,1,1,3,2,4,5.0,1.3,12.4,280.8601536875469
10259,0,23,長崎県,1,0,0,1,3,3.0,0.3,17.0,172.08357154888753
10260,1,34,徳島県,1,1,3,4,0,3.0,2.3,8.0,730.6770155936119
10261,3,44,群馬県,2,1,3,2,22,10.0,2.1,1.1,703.4238062016117
10262,0,21,栃木県,1,1,4,1,0,6.0,1.2,5.6,251.1831215902193
10263,0,24,宮城県,1,0,0,2,2,2.0,0.8,13.4,384.84672306986374
10264,0,23,香川県,2,1,1,1,0,0.0,1.2,16.5,229.49630193090422
10265,4,50,福岡県,2,0,0,3,26,5.0,1.5,13.8,965.0214456903899
10266,2,39,静岡県,2,1,3,0,21,11.0,1.6,15.0,423.45332292710214
10267,0,24,和歌山県,2,0,0,0,6,7.0,0.1,18.6,215.71753751048843
10268,1,27,福井県,2,1,4,1,7,8.0,1.4,5.7,325.2884727897141
10269,2,46,群馬県,1,0,0,3,22,0.0,0.5,20.7,362.26600730322184
10270,1,39,愛媛県,2,0,0,3,15,5.0,1.1,1.1,686.5866106414262
10271,3,46,福岡県,2,1,0,2,24,8.0,1.6,8.2,642.6584848787763
10272,2,36,千葉県,2,1,1,1,10,7.0,1.7,11.7,325.0806244520167
10273,0,21,大分県,1,0,0,1,0,0.0,0.1,12.5,163.3749045725589
10274,2,37,奈良県,1,0,0,3,13,3.0,0.6,8.5,294.8295283998533
10275,0,22,山口県,2,1,3,1,1,5.0,1.0,1.8,224.44846654444044
10276,2,33,奈良県,2,1,3,1,5,6.0,1.7,14.2,406.03593066351874
10277,2,32,山梨県,1,0,0,1,12,0.0,0.5,14.3,329.22575052270383
10278,3,40,宮城県,1,1,2,1,20,2.0,2.1,14.7,612.9609972590772
10279,0,22,兵庫県,2,0,0,1,2,1.0,0.1,11.8,146.90552048140148
10280,0,27,茨城県,2,0,0,1,7,4.0,0.4,11.1,191.62044522122173
10281,3,40,福井県,1,1,2,2,18,0.0,1.8,23.0,510.42396341430407
10282,0,25,大阪府,1,1,1,1,5,9.0,2.3,8.5,248.42882124395996
10283,2,30,熊本県,1,1,2,0,12,4.0,1.5,17.3,358.46336146186394
10284,2,35,石川県,2,0,0,0,17,0.0,0.7,7.4,275.6126017319092
10285,3,43,宮崎県,1,1,3,4,16,1.0,2.3,14.0,907.3577627907532
10286,0,26,大分県,2,0,0,2,4,2.0,0.3,20.9,158.47835117036396
10287,4,47,鹿児島県,2,1,2,0,29,0.0,1.6,4.0,545.7469859146435
10288,0,23,石川県,2,1,1,1,3,0.0,1.3,19.3,253.3062747794063
10289,0,23,滋賀県,1,0,0,0,5,1.0,0.2,17.4,198.56969701708502
10290,1,31,沖縄県,2,1,2,2,9,0.0,1.7,16.8,342.5638597506774
10291,0,23,宮崎県,2,1,3,1,3,6.0,1.3,21.1,266.9013728856767
10292,1,31,愛知県,2,1,2,0,13,3.0,1.3,6.0,301.61900513741085
10293,1,45,広島県,1,0,0,0,27,1.0,0.5,11.0,294.8116696819572
10294,1,53,山口県,2,0,0,1,33,7.0,0.5,16.6,356.1264756685423
10295,0,24,神奈川県,2,1,2,1,4,2.0,1.3,13.0,309.5546785787573
10296,0,23,茨城県,1,0,0,1,1,5.0,0.1,9.9,161.61470948056407
10297,2,38,大分県,2,0,0,1,18,3.0,0.8,16.6,321.47667890520734
10298,0,24,岩手県,2,0,0,0,6,2.0,0.2,7.7,151.76915261763813
10299,1,52,京都府,2,0,0,1,32,0.0,0.7,10.9,388.881618933281
10300,1,44,和歌山県,2,0,0,0,26,7.0,0.5,1.8,283.02790775395636
10301,2,63,岩手県,2,1,3,2,41,11.0,1.8,4.3,486.0851981970556
10302,1,22,埼玉県,1,0,0,1,2,-0.0,0.3,21.4,235.58618979324729
10303,2,39,熊本県,2,0,0,1,19,0.0,1.0,9.2,576.4831266273098
10304,0,25,和歌山県,1,0,0,3,0,0.0,0.3,12.8,187.51626476513212
10305,2,50,神奈川県,2,0,0,2,28,-0.0,1.0,11.1,633.7245342162793
10306,2,36,埼玉県,1,1,1,2,14,2.0,2.1,14.1,564.6191261698245
10307,3,48,佐賀県,1,0,0,1,28,8.0,0.7,15.0,489.12236487986075
10308,1,34,埼玉県,1,0,0,4,7,2.0,1.3,12.8,714.6501681123519
10309,4,47,香川県,2,1,0,0,29,2.0,1.5,3.5,686.0785551056274
10310,0,29,群馬県,2,0,0,1,9,4.0,0.3,10.6,203.79308417994798
10311,1,26,奈良県,1,1,4,1,6,0.0,1.5,11.6,315.08937781680135
10312,0,23,長崎県,1,0,0,0,5,1.0,0.3,19.4,212.5096715088029
10313,0,25,奈良県,2,1,0,1,5,4.0,0.6,20.0,246.98550755374148
10314,1,36,佐賀県,2,0,0,0,18,8.0,0.5,14.9,272.99281876397714
10315,0,24,京都府,2,0,0,2,0,3.0,0.1,9.5,179.32176973703653
10316,0,25,山梨県,1,1,2,0,5,0.0,1.2,26.6,282.0377334299063
10317,3,40,岩手県,2,1,1,1,20,7.0,1.9,16.8,480.91979975248427
10318,3,42,新潟県,1,1,5,0,24,1.0,1.8,14.9,526.99850134165
10319,2,50,大分県,1,1,3,0,32,0.0,1.8,10.5,465.5282693975272
10320,1,29,和歌山県,1,1,1,2,7,6.0,2.0,6.1,525.5476424447878
10321,0,22,東京都,2,1,1,1,1,5.0,2.4,9.1,263.7063780349238
10322,4,50,群馬県,1,0,0,0,32,6.0,1.0,16.7,508.8998740801833
10323,2,37,茨城県,2,1,2,0,19,0.0,1.6,0.1,344.6017733588499
10324,2,41,青森県,2,0,0,0,23,1.0,0.5,13.9,325.74697632309505
10325,0,23,山口県,1,0,0,0,5,3.0,0.2,13.9,197.66636891864488
10326,0,21,富山県,2,1,1,0,3,0.0,1.1,11.2,210.5481791546186
10327,3,43,新潟県,1,0,0,4,16,1.0,1.2,9.6,892.4369189788976
10328,1,25,鳥取県,1,0,0,3,0,14.0,1.1,10.3,596.5378721295269
10329,0,21,福島県,1,0,0,0,1,1.0,0.1,16.6,202.26871145894148
10330,2,46,香川県,2,1,4,1,26,0.0,2.1,14.9,560.8158491250979
10331,2,51,岡山県,1,0,0,1,31,6.0,0.8,16.2,359.7672471970199
10332,0,22,宮城県,2,1,3,0,2,0.0,1.3,8.8,254.90975529248612
10333,2,52,大阪府,1,1,1,1,32,6.0,3.5,13.8,510.88803163159827
10334,0,27,岩手県,1,0,0,1,1,6.0,0.3,27.7,250.75448175789566
10335,3,37,沖縄県,2,0,0,2,15,7.0,1.1,4.8,637.6226083045547
10336,1,33,愛知県,1,1,1,4,6,0.0,1.5,11.4,277.4958794132111
10337,0,26,広島県,2,1,4,1,6,3.0,1.2,10.8,323.1941763834755
10338,0,22,栃木県,1,1,3,0,4,3.0,1.1,24.9,266.30572574994125
10339,0,19,新潟県,2,0,0,0,0,5.0,0.1,21.5,199.49901487951064
10340,0,23,山形県,1,1,0,0,5,0.0,0.6,10.1,185.69513539850627
10341,3,32,沖縄県,2,1,1,3,8,6.0,1.8,6.2,424.4192049790504
10342,4,47,富山県,1,0,0,0,29,7.0,1.1,22.0,521.2555509569808
10343,3,47,埼玉県,1,1,3,3,4,2.0,1.8,15.4,553.439836775762
10344,0,21,山口県,2,1,3,1,0,1.0,1.4,13.7,259.9749334893815
10345,0,26,岩手県,2,0,0,1,6,-0.0,0.3,17.5,211.1504835420979
10346,4,45,長崎県,2,0,0,2,23,1.0,0.8,1.9,488.3811800066133
10347,3,41,群馬県,2,0,0,2,19,0.0,0.8,6.3,372.47647608010095
10348,1,22,神奈川県,1,1,1,0,1,4.0,1.5,10.1,276.80954996511866
10349,1,33,山口県,2,0,0,0,15,3.0,0.4,11.3,285.9049513263867
10350,2,51,新潟県,2,1,2,2,29,1.0,2.0,0.0,656.7511846104702
10351,3,44,和歌山県,1,0,0,1,24,3.0,0.8,18.6,454.44364370527694
10352,2,32,福岡県,1,0,0,1,12,6.0,0.6,20.9,393.33612973722296
10353,1,28,愛知県,1,0,0,3,0,3.0,0.5,8.8,214.776525087984
10354,2,33,熊本県,2,0,0,3,8,0.0,0.7,5.3,278.756133774158
10355,0,21,福島県,1,1,1,1,0,-0.0,1.0,14.8,213.34268371500013
10356,0,26,埼玉県,1,1,2,0,8,4.0,1.1,22.0,315.3759672295187
10357,1,30,茨城県,2,1,2,0,12,1.0,1.9,2.0,404.7716095667697
10358,0,19,宮崎県,1,0,0,0,0,1.0,0.1,9.9,170.68621441650455
10359,0,23,広島県,2,0,0,0,5,3.0,0.1,7.3,155.05511735690885
10360,1,27,長野県,2,0,0,0,9,3.0,0.5,9.0,209.00173276273702
10361,3,44,千葉県,2,0,0,1,24,5.0,0.8,8.6,470.0958215263564
10362,0,20,岐阜県,2,1,2,0,1,2.0,1.1,8.8,230.9940444829451
10363,4,50,群馬県,2,0,0,1,30,13.0,1.1,14.6,508.1802112383322
10364,0,22,千葉県,2,0,0,1,2,3.0,0.1,12.6,181.43562759258717
10365,3,45,徳島県,2,1,1,2,23,0.0,1.7,6.2,431.88516534746594
10366,3,38,神奈川県,2,0,0,2,16,0.0,0.8,20.4,493.54588338127354
10367,0,26,岡山県,2,0,0,1,6,0.0,0.1,16.9,237.22941902652963
10368,2,38,新潟県,1,0,0,2,16,8.0,0.6,8.3,299.50243667404465
10369,1,38,鳥取県,1,1,1,3,14,14.0,1.5,7.6,333.8457715071682
10370,1,20,長崎県,2,1,1,0,2,12.0,1.8,6.6,356.92888167572715
10371,2,57,秋田県,1,0,0,1,37,1.0,0.7,15.0,372.95554482571924
10372,4,52,福島県,2,1,0,3,28,12.0,1.4,13.3,545.4904904116155
10373,1,25,徳島県,2,0,0,3,0,0.0,1.0,12.2,567.3899544598255
10374,2,44,滋賀県,1,1,1,1,24,1.0,1.8,16.4,414.64081947011357
10375,1,29,山形県,1,1,2,0,11,1.0,1.4,18.1,310.3867381116951
10376,3,43,静岡県,1,0,0,0,25,6.0,0.7,14.9,453.7867381686686
10377,1,35,群馬県,2,0,0,0,17,0.0,0.5,11.2,298.14057037494223
10378,0,24,福井県,2,1,1,2,0,3.0,1.2,6.8,217.35861989448296
10379,2,47,滋賀県,2,1,2,2,25,4.0,1.7,16.0,433.8101371357492
10380,0,25,石川県,1,0,0,1,5,0.0,0.1,20.0,204.65211063399036
10381,0,24,山口県,2,1,1,2,2,4.0,1.3,7.2,174.13418230287783
10382,2,22,青森県,1,0,0,1,1,1.0,0.5,14.7,273.62831022647697
10383,2,49,愛知県,2,1,3,2,27,1.0,2.1,8.1,685.4494850178838
10384,1,37,山口県,2,0,0,2,15,6.0,1.0,4.9,519.8124464132053
10385,0,27,山梨県,2,1,3,1,2,3.0,1.2,14.8,283.59746927042994
10386,2,43,宮城県,1,1,2,2,21,5.0,1.9,7.5,617.9401888857469
10387,3,44,兵庫県,1,1,3,1,24,0.0,1.8,11.2,534.5531561858095
10388,0,21,島根県,1,1,1,1,0,9.0,1.3,22.8,233.66212065970757
10389,1,19,青森県,1,0,0,0,0,1.0,0.3,23.3,257.8099725514696
10390,0,20,富山県,1,1,3,0,2,8.0,1.1,18.0,264.2259504168013
10391,0,22,沖縄県,1,1,1,0,4,-0.0,1.1,15.2,226.89514352368423
10392,1,51,徳島県,1,0,0,1,31,3.0,0.7,20.2,398.13686595736976
10393,2,41,鹿児島県,2,0,0,1,21,10.0,0.6,16.0,372.8186991903702
10394,4,48,鹿児島県,1,0,0,2,26,16.0,1.0,13.0,583.6048209330309
10395,2,43,鹿児島県,2,1,0,1,23,0.0,1.0,12.2,363.91868984105326
10396,0,21,宮崎県,2,1,4,1,0,10.0,1.2,10.4,269.27364511427345
10397,2,39,長野県,2,0,0,0,21,4.0,0.5,13.9,333.38875734169153
10398,4,46,岩手県,2,1,1,0,28,2.0,1.9,11.4,546.0318573953605
10399,0,25,徳島県,1,0,0,0,2,2.0,0.1,15.7,196.05510561829746
10400,0,24,群馬県,1,1,2,1,4,0.0,1.4,18.2,265.2835731843826
10401,1,36,茨城県,2,1,1,1,16,7.0,1.4,12.7,301.8183213362781
10402,2,46,佐賀県,2,1,3,1,8,6.0,1.8,19.7,584.2238145545587
10403,0,24,新潟県,2,0,0,2,2,0.0,0.1,3.4,141.73413479409777
10404,1,39,三重県,1,0,0,0,21,7.0,0.7,15.3,314.3229639428797
10405,0,25,兵庫県,1,0,0,2,0,2.0,0.2,10.6,165.02313168808365
10406,3,45,山梨県,2,1,1,1,25,0.0,1.8,16.7,521.7743343972946
10407,2,51,茨城県,2,0,0,0,33,1.0,0.6,7.9,400.65462675406405
10408,1,35,千葉県,1,1,0,3,11,7.0,1.7,6.9,629.6852349494415
10409,0,25,岩手県,2,1,0,0,7,0.0,0.6,0.0,145.640790936249
10410,0,25,滋賀県,1,1,4,3,0,6.0,1.4,14.0,296.65004515715134
10411,1,31,鳥取県,2,0,0,0,13,5.0,0.5,22.6,248.48174829702086
10412,3,58,三重県,2,0,0,0,40,0.0,0.9,0.0,447.2616294959844
10413,2,57,高知県,1,0,0,0,39,5.0,0.7,29.7,503.63270409048476
10414,3,41,岩手県,1,1,4,3,17,10.0,2.6,12.7,789.8967156703656
10415,2,43,福井県,2,1,3,0,25,4.0,1.4,21.9,482.01030477811395
10416,2,39,山口県,2,1,3,1,5,5.0,1.5,15.0,453.71828749941324
10417,3,48,福岡県,1,1,5,2,26,3.0,1.6,15.0,638.3335847391396
10418,0,24,宮崎県,1,1,2,0,6,0.0,1.2,10.5,213.4214109821737
10419,0,20,群馬県,1,0,0,0,2,3.0,0.1,11.6,185.6287452902882
10420,3,53,長崎県,2,0,0,0,35,11.0,0.9,7.4,435.076385509327
10421,0,25,大阪府,1,1,1,3,0,9.0,2.4,17.5,259.8903935890113
10422,2,28,茨城県,2,0,0,0,10,3.0,0.6,2.7,235.2313423405172
10423,3,41,岡山県,1,1,2,1,21,3.0,1.9,8.1,485.69847972302
10424,0,23,山梨県,2,0,0,1,3,3.0,0.1,11.2,193.62794134421145
10425,1,39,富山県,2,1,2,0,21,0.0,1.5,4.3,325.27364491735847
10426,0,22,兵庫県,1,0,0,1,2,3.0,0.1,20.8,221.04722232935785
10427,1,18,沖縄県,1,1,3,0,0,0.0,1.4,13.2,276.59371524619604
10428,0,20,京都府,2,0,0,0,2,0.0,0.1,10.2,145.31588247425213
10429,0,24,香川県,1,1,2,2,2,7.0,1.1,11.4,235.57446608441066
10430,2,18,鳥取県,1,0,0,0,0,0.0,0.4,11.8,264.25112119773894
10431,0,23,京都府,1,0,0,2,0,0.0,0.1,17.1,193.2409463853416
10432,0,25,島根県,1,0,0,2,3,1.0,0.2,12.1,217.90857726258488
10433,2,31,茨城県,1,1,2,0,13,6.0,1.7,8.8,359.3268790762112
10434,2,47,三重県,1,1,3,2,25,-0.0,2.1,17.8,671.6748103821502
10435,3,47,静岡県,1,0,0,1,27,8.0,0.8,16.9,461.94257074224544
10436,0,25,香川県,1,1,3,3,0,1.0,1.3,11.2,284.27141182512594
10437,1,25,秋田県,1,1,4,0,7,4.0,1.4,15.0,351.69308351608737
10438,0,22,福井県,1,1,2,1,2,2.0,1.3,13.8,227.7781317867156
10439,0,23,岩手県,1,1,7,0,5,0.0,1.1,7.1,340.7500078284634
10440,2,46,茨城県,2,1,1,0,28,1.0,1.6,6.8,422.5542426059456
10441,0,24,青森県,2,0,0,1,4,-0.0,0.2,5.3,173.83641302377492
10442,2,37,熊本県,2,0,0,3,13,0.0,0.7,6.7,239.86114795128822
10443,1,33,佐賀県,2,0,0,2,11,4.0,0.5,13.1,244.2042722047304
10444,0,25,埼玉県,1,0,0,1,5,-0.0,0.3,22.6,212.88044070180965
10445,0,21,山形県,1,1,0,0,3,5.0,0.6,12.8,202.59734553636974
10446,1,40,静岡県,1,1,1,2,18,4.0,2.2,6.0,558.3748272542276
10447,2,42,石川県,2,0,0,0,24,7.0,0.7,14.4,523.5519898429071
10448,0,23,秋田県,2,0,0,0,5,4.0,0.2,15.0,178.77292729413605
10449,0,24,千葉県,1,0,0,0,6,7.0,0.2,12.6,198.01526708962587
10450,2,42,京都府,1,1,4,1,22,6.0,1.7,8.4,425.6044157687836
10451,1,28,島根県,2,0,0,2,6,3.0,0.4,10.4,288.39287992219016
10452,2,27,岡山県,1,0,0,2,5,10.0,1.0,15.0,509.4371662635504
10453,3,49,千葉県,1,0,0,1,29,7.0,0.7,10.8,441.0102989949701
10454,3,51,千葉県,1,0,0,2,29,0.0,0.7,5.8,465.0424967773316
10455,2,45,広島県,2,0,0,0,27,9.0,0.6,0.0,337.3334456947197
10456,2,46,京都府,1,0,0,1,26,10.0,0.6,21.5,411.42140833904756
10457,2,46,東京都,2,0,0,0,28,4.0,1.4,9.6,438.8745164650625
10458,0,23,東京都,1,1,2,1,1,2.0,2.4,12.5,261.0206973731118
10459,0,22,和歌山県,2,0,0,1,0,4.0,0.3,6.5,179.59742893082313
10460,1,40,香川県,1,1,2,4,13,5.0,1.4,0.7,258.8969478554195
10461,0,26,長野県,1,0,0,2,1,8.0,0.1,15.1,164.06547091942483
10462,2,41,鹿児島県,2,1,4,2,19,-0.0,2.2,10.5,648.2511095921873
10463,1,40,鹿児島県,2,0,0,1,20,0.0,0.6,7.3,257.82459906685244
10464,1,40,奈良県,1,0,0,1,20,1.0,0.6,15.3,315.7522920324852
10465,2,47,徳島県,1,1,0,4,20,4.0,1.7,7.1,839.0787194843193
10466,1,24,三重県,1,1,2,0,6,7.0,1.5,20.8,313.781276451302
10467,0,26,滋賀県,1,0,0,0,8,3.0,0.2,3.7,127.40309485939105
10468,2,39,沖縄県,1,1,0,2,17,6.0,1.1,10.3,332.3225336563934
10469,2,32,長野県,1,0,0,1,12,2.0,0.5,20.5,351.1012541148089
10470,0,29,新潟県,2,1,3,2,7,4.0,1.3,13.4,277.29465091562537
10471,2,24,熊本県,2,1,3,2,0,0.0,1.9,11.6,545.2137863816571
10472,3,42,徳島県,2,1,2,0,24,10.0,1.8,10.0,457.63392562408507
10473,1,18,宮崎県,2,0,0,0,0,5.0,0.3,10.0,205.91303387576312
10474,0,24,滋賀県,2,0,0,0,6,2.0,0.1,14.6,201.99845353701863
10475,1,36,富山県,2,0,0,0,18,3.0,0.5,5.0,242.9586220455911
10476,0,26,埼玉県,1,0,0,2,1,4.0,0.3,6.3,179.50915244407463
10477,2,38,沖縄県,1,1,3,1,18,0.0,1.7,16.9,396.8211697999126
10478,0,21,福井県,1,1,2,1,0,2.0,1.2,15.2,238.86824977005043
10479,1,42,岩手県,2,1,1,1,22,3.0,1.9,7.6,516.6728205812565
10480,2,45,福岡県,1,1,4,3,21,5.0,1.8,19.9,489.8078474386712
10481,2,46,新潟県,2,1,1,2,24,7.0,1.6,17.5,433.46658795072545
10482,2,40,徳島県,2,0,0,0,22,0.0,0.8,17.1,363.74146800902287
10483,0,25,京都府,2,0,0,1,5,6.0,0.1,24.5,202.7995523898265
10484,0,23,三重県,2,1,2,0,5,3.0,1.3,2.8,223.20289913299948
10485,0,25,三重県,1,1,0,0,7,2.0,0.8,13.3,208.6855804996161
10486,3,51,東京都,2,1,2,1,31,3.0,3.6,2.5,581.4336402929748
10487,0,23,熊本県,1,0,0,0,5,4.0,0.1,11.0,179.4152630157319
10488,2,39,岡山県,2,0,0,0,21,6.0,0.7,9.4,331.76321334839383
10489,1,36,栃木県,2,0,0,0,18,6.0,0.5,12.6,258.95216810203493
10490,1,28,石川県,2,0,0,0,10,9.0,0.4,10.0,253.42567621420363
10491,0,24,徳島県,2,1,2,0,6,2.0,1.3,0.0,227.60202045889287
10492,2,35,和歌山県,2,1,2,1,15,7.0,1.6,9.2,424.4014065608594
10493,2,27,三重県,2,1,3,4,0,4.0,1.4,9.3,397.4014603641156
10494,1,26,栃木県,1,1,1,3,2,8.0,2.1,9.7,570.2668033916452
10495,1,44,和歌山県,2,0,0,0,26,4.0,0.5,11.8,284.149006181894
10496,2,48,茨城県,2,0,0,2,26,6.0,0.6,9.5,375.06911901912315
10497,2,18,千葉県,2,0,0,0,0,5.0,0.4,13.2,267.79587135365665
10498,1,30,岩手県,2,0,0,3,6,2.0,0.6,14.1,236.60884246186384
10499,1,37,秋田県,2,0,0,1,17,0.0,0.6,17.0,291.8991797125631
10500,2,40,奈良県,2,0,0,4,13,4.0,1.4,5.8,815.2492774838681
10501,0,26,岐阜県,2,1,4,0,3,9.0,1.2,13.8,291.67652990969833
10502,2,42,神奈川県,1,1,0,4,15,2.0,1.8,9.8,777.0479154873343
10503,0,26,茨城県,1,1,1,1,6,0.0,1.1,17.8,253.94678267527772
10504,0,22,秋田県,1,1,3,0,4,6.0,1.1,12.4,265.6754359051907
10505,2,28,京都府,1,0,0,1,8,0.0,0.8,17.6,294.20311521416176
10506,0,24,宮崎県,1,0,0,2,1,3.0,0.2,10.1,184.03787198448325
10507,0,27,大阪府,1,1,0,3,3,0.0,1.7,15.6,297.6337784128971
10508,3,46,福島県,2,0,0,4,19,8.0,1.3,14.5,916.848207333247
10509,2,49,福井県,2,1,3,1,29,7.0,1.9,10.7,496.831699259448
10510,0,20,岐阜県,1,1,2,0,2,0.0,1.2,12.6,248.5149578427341
10511,0,23,山形県,1,0,0,2,0,1.0,0.3,16.5,200.49366856846288
10512,4,57,滋賀県,2,0,0,1,37,10.0,0.9,14.7,507.20371490008046
10513,1,24,福岡県,1,0,0,0,6,0.0,0.4,14.5,262.6027865905589
10514,0,23,宮城県,1,1,4,2,0,2.0,1.1,14.8,287.98614765390585
10515,0,24,静岡県,1,1,3,2,2,-0.0,1.3,10.6,259.6147252462766
10516,1,29,愛媛県,2,1,4,1,3,3.0,1.9,7.1,437.2275997621916
10517,0,19,群馬県,1,0,0,0,0,-0.0,0.3,15.3,176.67231310929208
10518,4,55,大分県,1,1,3,0,37,9.0,1.9,9.7,646.8907874939741
10519,0,21,富山県,1,1,3,1,0,0.0,1.1,20.6,265.39451519281465
10520,1,33,三重県,1,1,0,0,15,3.0,1.1,9.7,288.20187786329933
10521,0,21,福島県,2,0,0,0,1,2.0,0.3,4.4,147.22485417738525
10522,2,40,千葉県,1,1,1,0,15,6.0,1.7,20.9,425.6748897631961
10523,4,43,大分県,1,1,1,1,23,5.0,2.1,7.8,540.5720709552376
10524,0,22,三重県,2,0,0,1,2,6.0,0.1,10.5,155.97837222918375
10525,0,24,徳島県,1,1,4,1,0,1.0,1.1,21.8,305.6097560855074
10526,0,24,群馬県,2,1,2,0,6,3.0,1.1,23.2,283.930286400149
10527,0,22,徳島県,1,0,0,1,2,4.0,0.1,13.3,179.24514180578115
10528,1,21,京都府,1,1,4,0,3,6.0,1.5,22.0,356.55926716087174
10529,4,48,福島県,2,0,0,2,26,8.0,1.5,6.2,768.8678466640789
10530,1,38,栃木県,2,0,0,1,18,3.0,0.5,7.1,268.21082824322053
10531,0,23,新潟県,2,1,1,2,0,2.0,1.3,5.7,212.50923082170266
10532,0,25,広島県,2,1,2,3,0,7.0,1.3,2.8,203.11767477987422
10533,0,21,山形県,1,1,1,1,0,0.0,1.0,10.6,222.71222470217788
10534,2,38,奈良県,1,1,3,1,18,0.0,1.6,6.1,382.3804684161812
10535,0,22,長崎県,2,0,0,0,4,2.0,0.4,5.3,144.4472091715307
10536,0,19,佐賀県,1,1,4,0,0,2.0,1.1,13.7,269.73404891319007
10537,4,51,三重県,2,1,2,3,27,0.0,2.4,10.8,804.7461542810498
10538,0,25,福井県,2,1,1,0,7,5.0,1.3,2.3,205.33321609978663
10539,3,46,宮崎県,2,0,0,0,28,10.0,0.9,1.9,403.59088242442243
10540,0,23,宮崎県,1,0,0,2,0,4.0,0.8,5.9,383.9553807807894
10541,4,46,山梨県,1,1,1,1,26,11.0,1.9,18.3,579.5123009462601
10542,1,32,岡山県,1,1,2,2,10,11.0,2.0,17.9,522.9873012468726
10543,1,28,奈良県,1,1,1,0,10,6.0,1.5,18.0,287.83055579157235
10544,2,49,富山県,1,0,0,2,27,3.0,0.7,23.3,424.48027891477284
10545,0,23,茨城県,1,0,0,0,5,4.0,0.2,13.8,170.45317676043504
10546,2,37,青森県,1,0,0,3,13,-0.0,1.1,10.8,689.8719742771984
10547,0,26,新潟県,2,0,0,0,8,1.0,0.1,8.8,126.59180522256915
10548,0,23,徳島県,1,0,0,1,3,7.0,0.3,16.4,192.6694603135296
10549,0,24,山口県,1,1,0,0,6,1.0,0.7,8.2,193.83517454695098
10550,3,49,群馬県,2,1,3,0,31,8.0,1.7,16.4,581.8108778605582
10551,2,30,京都府,1,1,1,3,2,8.0,1.7,20.4,390.83178749857535
10552,2,31,岐阜県,2,0,0,2,9,0.0,0.7,10.0,269.7093747946939
10553,1,26,山梨県,1,0,0,0,8,0.0,0.4,17.0,244.66319557108628
10554,2,41,大分県,2,1,2,2,19,3.0,2.1,2.0,576.1628395385678
10555,0,24,埼玉県,1,0,0,2,2,3.0,0.2,19.8,234.34895575394063
10556,0,24,長野県,2,1,1,0,6,5.0,1.1,12.5,213.69979521021
10557,0,28,高知県,2,0,0,0,10,3.0,0.3,5.0,184.35348675842582
10558,0,26,徳島県,1,1,2,0,8,0.0,1.3,12.0,291.76944913300815
10559,0,24,和歌山県,2,1,1,1,4,3.0,1.1,3.0,179.2016121095495
10560,1,40,宮崎県,1,0,0,2,18,2.0,0.5,17.0,288.7034891199041
10561,1,33,沖縄県,1,1,1,2,11,0.0,2.0,11.7,517.0848027156854
10562,2,56,広島県,1,0,0,1,36,1.0,0.8,22.2,460.6928196325492
10563,4,46,和歌山県,1,1,2,1,26,0.0,2.1,21.6,618.4986554524047
10564,0,24,石川県,1,0,0,2,2,4.0,0.1,12.4,161.86147862418062
10565,2,41,栃木県,2,0,0,1,21,0.0,0.6,12.9,333.88023247427964
10566,2,57,群馬県,2,0,0,0,39,1.0,0.7,10.6,410.36495455687924
10567,0,26,東京都,1,1,0,0,8,4.0,1.6,12.2,250.05758082131683
10568,3,44,香川県,2,1,0,2,22,0.0,1.2,4.6,458.23458849148676
10569,0,22,北海道,2,1,4,0,4,7.0,1.2,16.2,299.2766094597425
10570,0,25,徳島県,2,0,0,0,7,0.0,0.2,8.9,164.7428797443371
10571,1,39,沖縄県,2,0,0,0,21,5.0,0.8,14.7,216.14074074632939
10572,3,37,熊本県,1,1,0,3,13,11.0,1.8,14.0,770.3211573559087
10573,2,45,福島県,1,0,0,0,27,9.0,0.6,11.8,372.1641918237943
10574,1,36,岩手県,1,0,0,4,9,0.0,1.2,8.3,741.3121632157523
10575,1,31,東京都,2,1,2,0,13,0.0,2.8,10.8,363.8144909290393
10576,0,26,沖縄県,2,1,0,0,2,0.0,0.7,4.1,162.85471524113234
10577,2,38,岐阜県,1,0,0,0,20,1.0,1.0,16.5,491.301334206763
10578,0,23,栃木県,1,1,3,1,3,0.0,1.1,8.9,261.4512000042946
